"YEAR","SAMPLE","SERIAL","HHWT","CLUSTER","CITY","STRATA","GQ","STREET","PERNUM","PERWT","RACE","RACED","MBPL","MBPLD","FBPL","FBPLD","OCC"
1900,190001,652891,19.64,1900006528911,5530,135024100001,2,"GRAND AVENUE                                                                      ",7,19.64,1,100,453,45300,453,45300,40
1900,190001,652891,19.64,1900006528911,5530,135024100001,2,"GRAND AVENUE                                                                      ",8,19.64,1,100,411,41100,411,41100,40
1900,190001,652891,19.64,1900006528911,5530,135024100001,2,"GRAND AVENUE                                                                      ",9,19.64,1,100,18,1800,18,1800,173
1900,190001,652891,19.64,1900006528911,5530,135024100001,2,"GRAND AVENUE                                                                      ",10,19.64,1,100,25,2500,25,2500,185
1900,190001,652891,19.64,1900006528911,5530,135024100001,2,"GRAND AVENUE                                                                      ",11,19.64,1,100,17,1700,17,1700,32
1900,190001,652891,19.64,1900006528911,5530,135024100001,2,"GRAND AVENUE                                                                      ",12,19.64,1,100,39,3900,18,1800,65
1900,190001,652892,19.64,1900006528921,5530,135024100001,1,"GRAND AVENUE                                                                      ",1,19.64,1,100,36,3600,36,3600,54
1900,190001,652892,19.64,1900006528921,5530,135024100001,1,"GRAND AVENUE                                                                      ",2,19.64,1,100,55,5500,55,5500,304
1900,190001,652893,19.64,1900006528931,5530,135024100001,1,"GRAND AVENUE                                                                      ",1,19.64,1,100,36,3600,36,3600,62
1900,190001,652893,19.64,1900006528931,5530,135024100001,1,"GRAND AVENUE                                                                      ",2,19.64,1,100,42,4200,411,41100,999
1900,190001,652893,19.64,1900006528931,5530,135024100001,1,"GRAND AVENUE                                                                      ",3,19.64,1,100,42,4200,36,3600,999
1900,190001,652894,19.64,1900006528941,5530,135024100001,1,"GRAND AVE                                                                         ",1,19.64,1,100,18,1800,17,1700,166
1900,190001,652894,19.64,1900006528941,5530,135024100001,1,"GRAND AVE                                                                         ",2,19.64,1,100,42,4200,42,4200,54
1900,190001,652894,19.64,1900006528941,5530,135024100001,1,"GRAND AVE                                                                         ",3,19.64,1,100,39,3900,17,1700,304
1900,190001,652894,19.64,1900006528941,5530,135024100001,1,"GRAND AVE                                                                         ",4,19.64,1,100,39,3900,17,1700,999
1900,190001,652894,19.64,1900006528941,5530,135024100001,1,"GRAND AVE                                                                         ",5,19.64,1,100,39,3900,17,1700,999
1900,190001,652895,19.64,1900006528951,5530,135024100001,1,"E ALDER                                                                           ",1,19.64,1,100,414,41400,414,41400,243
1900,190001,652895,19.64,1900006528951,5530,135024100001,1,"E ALDER                                                                           ",2,19.64,1,100,414,41400,414,41400,999
1900,190001,652895,19.64,1900006528951,5530,135024100001,1,"E ALDER                                                                           ",3,19.64,1,100,410,41000,41,4100,999
1900,190001,652896,19.64,1900006528961,5530,135024100001,1,"E ALDER                                                                           ",1,19.64,1,100,404,40400,404,40400,166
1900,190001,652896,19.64,1900006528961,5530,135024100001,1,"E ALDER                                                                           ",2,19.64,1,100,404,40400,404,40400,999
1900,190001,652896,19.64,1900006528961,5530,135024100001,1,"E ALDER                                                                           ",3,19.64,1,100,404,40400,404,40400,249
1900,190001,652896,19.64,1900006528961,5530,135024100001,1,"E ALDER                                                                           ",4,19.64,1,100,404,40400,404,40400,144
1900,190001,652896,19.64,1900006528961,5530,135024100001,1,"E ALDER                                                                           ",5,19.64,1,100,404,40400,404,40400,144
1900,190001,652896,19.64,1900006528961,5530,135024100001,1,"E ALDER                                                                           ",6,19.64,1,100,404,40400,404,40400,39
1900,190001,652896,19.64,1900006528961,5530,135024100001,1,"E ALDER                                                                           ",7,19.64,1,100,404,40400,404,40400,304
1900,190001,652897,19.64,1900006528971,5530,135024100001,1,"E SEVENTH                                                                         ",1,19.64,1,100,39,3900,39,3900,999
1900,190001,652897,19.64,1900006528971,5530,135024100001,1,"E SEVENTH                                                                         ",2,19.64,1,100,39,3900,42,4200,54
1900,190001,652897,19.64,1900006528971,5530,135024100001,1,"E SEVENTH                                                                         ",3,19.64,1,100,39,3900,42,4200,999
1900,190001,652898,19.64,1900006528981,5530,135024100001,1,"E SIXTH                                                                           ",1,19.64,1,100,410,41000,411,41100,49
1900,190001,652898,19.64,1900006528981,5530,135024100001,1,"E SIXTH                                                                           ",2,19.64,1,100,150,15080,150,15080,999
1900,190001,652898,19.64,1900006528981,5530,135024100001,1,"E SIXTH                                                                           ",3,19.64,1,100,150,15000,26,2600,999
1900,190001,652899,19.64,1900006528991,5530,135024100001,1,"E SIXTH                                                                           ",1,19.64,1,100,18,1800,18,1800,81
1900,190001,652899,19.64,1900006528991,5530,135024100001,1,"E SIXTH                                                                           ",2,19.64,1,100,42,4200,36,3600,999
1900,190001,652899,19.64,1900006528991,5530,135024100001,1,"E SIXTH                                                                           ",3,19.64,1,100,42,4200,18,1800,304
1900,190001,652899,19.64,1900006528991,5530,135024100001,1,"E SIXTH                                                                           ",4,19.64,1,100,42,4200,18,1800,999
1900,190001,652899,19.64,1900006528991,5530,135024100001,1,"E SIXTH                                                                           ",5,19.64,1,100,42,4200,18,1800,999
1900,190001,652899,19.64,1900006528991,5530,135024100001,1,"E SIXTH                                                                           ",6,19.64,1,100,18,1800,18,1800,41
1900,190001,652900,19.64,1900006529001,5530,135024100001,2,"E SIXTH                                                                           ",1,19.64,1,100,21,2100,21,2100,999
1900,190001,652900,19.64,1900006529001,5530,135024100001,2,"E SIXTH                                                                           ",2,19.64,1,100,17,1700,21,2100,999
1900,190001,652900,19.64,1900006529001,5530,135024100001,2,"E SIXTH                                                                           ",3,19.64,1,100,17,1700,18,1800,23
1900,190001,652900,19.64,1900006529001,5530,135024100001,2,"E SIXTH                                                                           ",4,19.64,1,100,27,2700,36,3600,38
1900,190001,652900,19.64,1900006529001,5530,135024100001,2,"E SIXTH                                                                           ",5,19.64,1,100,17,1700,29,2900,38
1900,190001,652900,19.64,1900006529001,5530,135024100001,2,"E SIXTH                                                                           ",6,19.64,1,100,27,2700,36,3600,23
1900,190001,652900,19.64,1900006529001,5530,135024100001,2,"E SIXTH                                                                           ",7,19.64,1,100,17,1700,29,2900,45
1900,190001,652900,19.64,1900006529001,5530,135024100001,2,"E SIXTH                                                                           ",8,19.64,1,100,414,41400,414,41400,303
1900,190001,652901,19.64,1900006529011,5530,135024100001,1,"E YAMHILL                                                                         ",1,19.64,1,100,150,15010,39,3900,71
1900,190001,652901,19.64,1900006529011,5530,135024100001,1,"E YAMHILL                                                                         ",2,19.64,1,100,36,3600,17,1700,999
1900,190001,652901,19.64,1900006529011,5530,135024100001,1,"E YAMHILL                                                                         ",3,19.64,1,100,41,4100,26,2600,304
1900,190001,652901,19.64,1900006529011,5530,135024100001,1,"E YAMHILL                                                                         ",4,19.64,1,100,41,4100,26,2600,304
1900,190001,652901,19.64,1900006529011,5530,135024100001,1,"E YAMHILL                                                                         ",5,19.64,1,100,41,4100,26,2600,999
1900,190001,652901,19.64,1900006529011,5530,135024100001,1,"E YAMHILL                                                                         ",6,19.64,1,100,41,4100,26,2600,999
1900,190001,652901,19.64,1900006529011,5530,135024100001,1,"E YAMHILL                                                                         ",7,19.64,1,100,26,2600,26,2600,39
1900,190001,652902,19.64,1900006529021,5530,135024100001,1,"HAWTHORNE AVENUE                                                                  ",1,19.64,1,100,23,2300,23,2300,125
1900,190001,652902,19.64,1900006529021,5530,135024100001,1,"HAWTHORNE AVENUE                                                                  ",2,19.64,1,100,18,1800,18,1800,999
1900,190001,652902,19.64,1900006529021,5530,135024100001,1,"HAWTHORNE AVENUE                                                                  ",3,19.64,1,100,25,2500,23,2300,999
1900,190001,652902,19.64,1900006529021,5530,135024100001,1,"HAWTHORNE AVENUE                                                                  ",4,19.64,1,100,414,41400,414,41400,303
1900,190001,652903,19.64,1900006529031,5530,135024100001,1,"HAWTHORNE AVENUE                                                                  ",1,19.64,1,100,412,41200,412,41200,31
1900,190001,652903,19.64,1900006529031,5530,135024100001,1,"HAWTHORNE AVENUE                                                                  ",2,19.64,1,100,34,3400,34,3400,999
1900,190001,652903,19.64,1900006529031,5530,135024100001,1,"HAWTHORNE AVENUE                                                                  ",3,19.64,1,100,34,3400,412,41200,304
1900,190001,652903,19.64,1900006529031,5530,135024100001,1,"HAWTHORNE AVENUE                                                                  ",4,19.64,1,100,34,3400,412,41200,999
1900,190001,652903,19.64,1900006529031,5530,135024100001,1,"HAWTHORNE AVENUE                                                                  ",5,19.64,1,100,34,3400,412,41200,999
1900,190001,652903,19.64,1900006529031,5530,135024100001,1,"HAWTHORNE AVENUE                                                                  ",6,19.64,1,100,17,1700,412,41200,132
1900,190001,652904,19.64,1900006529041,5530,135024100001,1,"HAWTHORNE AVENUE                                                                  ",1,19.64,1,100,34,3400,410,41000,151
1900,190001,652904,19.64,1900006529041,5530,135024100001,1,"HAWTHORNE AVENUE                                                                  ",2,19.64,1,100,34,3400,34,3400,999
1900,190001,652904,19.64,1900006529041,5530,135024100001,1,"HAWTHORNE AVENUE                                                                  ",3,19.64,1,100,34,3400,34,3400,206
1900,190001,652904,19.64,1900006529041,5530,135024100001,1,"HAWTHORNE AVENUE                                                                  ",4,19.64,1,100,34,3400,34,3400,23
1900,190001,652905,19.64,1900006529051,5530,135024100001,1,"HAWTHORNE AVENUE                                                                  ",1,19.64,1,100,51,5100,17,1700,31
1900,190001,652905,19.64,1900006529051,5530,135024100001,1,"HAWTHORNE AVENUE                                                                  ",2,19.64,1,100,39,3900,39,3900,999
1900,190001,652905,19.64,1900006529051,5530,135024100001,1,"HAWTHORNE AVENUE                                                                  ",3,19.64,1,100,18,1800,17,1700,999
1900,190001,652905,19.64,1900006529051,5530,135024100001,1,"HAWTHORNE AVENUE                                                                  ",4,19.64,1,100,18,1800,17,1700,999
1900,190001,652905,19.64,1900006529051,5530,135024100001,1,"HAWTHORNE AVENUE                                                                  ",5,19.64,1,100,18,1800,17,1700,999
1900,190001,652905,19.64,1900006529051,5530,135024100001,1,"HAWTHORNE AVENUE                                                                  ",6,19.64,1,100,18,1800,17,1700,999
1900,190001,652905,19.64,1900006529051,5530,135024100001,1,"HAWTHORNE AVENUE                                                                  ",7,19.64,1,100,41,4100,41,4100,303
1900,190001,652906,19.64,1900006529061,5530,135024100001,1,"FOOT OF EAST MORRISON                                                             ",1,19.64,1,100,410,41000,411,41100,37
1900,190001,652906,19.64,1900006529061,5530,135024100001,1,"FOOT OF EAST MORRISON                                                             ",2,19.64,1,100,9,900,9,900,999
1900,190001,652906,19.64,1900006529061,5530,135024100001,1,"FOOT OF EAST MORRISON                                                             ",3,19.64,1,100,36,3600,411,41100,999
1900,190001,652906,19.64,1900006529061,5530,135024100001,1,"FOOT OF EAST MORRISON                                                             ",4,19.64,1,100,36,3600,411,41100,136
1900,190001,652906,19.64,1900006529061,5530,135024100001,1,"FOOT OF EAST MORRISON                                                             ",5,19.64,1,100,36,3600,411,41100,303
1900,190001,652906,19.64,1900006529061,5530,135024100001,1,"FOOT OF EAST MORRISON                                                             ",6,19.64,1,100,36,3600,411,41100,999
1900,190001,652907,19.64,1900006529071,5530,135024100001,1,"FOOT OF EAST MORRISON                                                             ",1,19.64,1,100,5,500,5,500,177
1900,190001,652907,19.64,1900006529071,5530,135024100001,1,"FOOT OF EAST MORRISON                                                             ",2,19.64,1,100,21,2100,47,4700,999
1900,190001,652907,19.64,1900006529071,5530,135024100001,1,"FOOT OF EAST MORRISON                                                             ",3,19.64,1,100,47,4700,5,500,999
1900,190001,652907,19.64,1900006529071,5530,135024100001,1,"FOOT OF EAST MORRISON                                                             ",4,19.64,1,100,47,4700,5,500,999
1900,190001,652907,19.64,1900006529071,5530,135024100001,1,"FOOT OF EAST MORRISON                                                             ",5,19.64,1,100,47,4700,5,500,999
1900,190001,652908,19.64,1900006529081,5530,135024100001,1,"FOOT OF E SALMON                                                                  ",1,19.64,1,100,453,45300,453,45300,177
1900,190001,652908,19.64,1900006529081,5530,135024100001,1,"FOOT OF E SALMON                                                                  ",2,19.64,1,100,453,45300,453,45300,999
1900,190001,652908,19.64,1900006529081,5530,135024100001,1,"FOOT OF E SALMON                                                                  ",3,19.64,1,100,55,5500,453,45300,999
1900,190001,652908,19.64,1900006529081,5530,135024100001,1,"FOOT OF E SALMON                                                                  ",4,19.64,1,100,55,5500,453,45300,177
1900,190001,652908,19.64,1900006529081,5530,135024100001,1,"FOOT OF E SALMON                                                                  ",5,19.64,1,100,55,5500,26,2600,177
1900,190001,652908,19.64,1900006529081,5530,135024100001,1,"FOOT OF E SALMON                                                                  ",6,19.64,1,100,39,3900,36,3600,177
1900,190001,652909,19.64,1900006529091,5530,135024100001,1,"FOOT OF E SALMON                                                                  ",1,19.64,1,100,411,41100,150,15000,177
1900,190001,652909,19.64,1900006529091,5530,135024100001,1,"FOOT OF E SALMON                                                                  ",2,19.64,1,100,50,5000,450,45000,999
1900,190001,652909,19.64,1900006529091,5530,135024100001,1,"FOOT OF E SALMON                                                                  ",3,19.64,1,100,150,15010,150,15010,999
1900,190001,652909,19.64,1900006529091,5530,135024100001,1,"FOOT OF E SALMON                                                                  ",4,19.64,1,100,150,15010,150,15010,999
1900,190001,652909,19.64,1900006529091,5530,135024100001,1,"FOOT OF E SALMON                                                                  ",5,19.64,1,100,150,15010,150,15010,999
1900,190001,652909,19.64,1900006529091,5530,135024100001,1,"FOOT OF E SALMON                                                                  ",6,19.64,1,100,150,15010,150,15010,999
1900,190001,652909,19.64,1900006529091,5530,135024100001,1,"FOOT OF E SALMON                                                                  ",7,19.64,1,100,150,15010,150,15010,999
1900,190001,652909,19.64,1900006529091,5530,135024100001,1,"FOOT OF E SALMON                                                                  ",8,19.64,1,100,150,15010,150,15010,999
1900,190001,652910,19.64,1900006529101,5530,135024100001,1,"EAST 11 STREET                                                                    ",1,19.64,1,100,42,4200,42,4200,165
1900,190001,652910,19.64,1900006529101,5530,135024100001,1,"EAST 11 STREET                                                                    ",2,19.64,1,100,18,1800,42,4200,999
1900,190001,652910,19.64,1900006529101,5530,135024100001,1,"EAST 11 STREET                                                                    ",3,19.64,1,100,19,1900,150,15010,999
1900,190001,652911,19.64,1900006529111,5530,135024100001,1,"EAST ALDER                                                                        ",1,19.64,1,100,414,41400,414,41400,172
1900,190001,652911,19.64,1900006529111,5530,135024100001,1,"EAST ALDER                                                                        ",2,19.64,1,100,421,42100,421,42100,999
1900,190001,652911,19.64,1900006529111,5530,135024100001,1,"EAST ALDER                                                                        ",3,19.64,1,100,6,600,34,3400,304
1900,190001,652911,19.64,1900006529111,5530,135024100001,1,"EAST ALDER                                                                        ",4,19.64,1,100,6,600,41,4100,304
1900,190001,652911,19.64,1900006529111,5530,135024100001,1,"EAST ALDER                                                                        ",5,19.64,1,100,6,600,34,3400,304
1900,190001,652912,19.64,1900006529121,5530,135024100001,1,"EAST 10TH ST                                                                      ",1,19.64,1,100,17,1700,17,1700,75
1900,190001,652912,19.64,1900006529121,5530,135024100001,1,"EAST 10TH ST                                                                      ",2,19.64,1,100,17,1700,17,1700,5
1900,190001,652912,19.64,1900006529121,5530,135024100001,1,"EAST 10TH ST                                                                      ",3,19.64,1,100,19,1900,23,2300,999
1900,190001,652912,19.64,1900006529121,5530,135024100001,1,"EAST 10TH ST                                                                      ",4,19.64,1,100,410,41000,410,41000,999
1900,190001,652912,19.64,1900006529121,5530,135024100001,1,"EAST 10TH ST                                                                      ",5,19.64,1,100,410,41000,410,41000,157
1900,190001,652912,19.64,1900006529121,5530,135024100001,1,"EAST 10TH ST                                                                      ",6,19.64,1,100,17,1700,410,41000,62
1900,190001,652912,19.64,1900006529121,5530,135024100001,1,"EAST 10TH ST                                                                      ",7,19.64,1,100,17,1700,17,1700,999
1900,190001,652912,19.64,1900006529121,5530,135024100001,1,"EAST 10TH ST                                                                      ",8,19.64,1,100,41,4100,6,600,999
1900,190001,652912,19.64,1900006529121,5530,135024100001,1,"EAST 10TH ST                                                                      ",9,19.64,1,100,41,4100,6,600,999
1900,190001,652912,19.64,1900006529121,5530,135024100001,1,"EAST 10TH ST                                                                      ",10,19.64,1,100,41,4100,6,600,999
1900,190001,652913,19.64,1900006529131,5530,135024100001,1,"EAST 12TH                                                                         ",1,19.64,1,100,29,2900,21,2100,86
1900,190001,652913,19.64,1900006529131,5530,135024100001,1,"EAST 12TH                                                                         ",2,19.64,1,100,39,3900,19,1900,999
1900,190001,652913,19.64,1900006529131,5530,135024100001,1,"EAST 12TH                                                                         ",3,19.64,1,100,19,1900,19,1900,304
1900,190001,652914,19.64,1900006529141,5530,135024100001,1,"EAST MORRISON                                                                     ",1,19.64,1,100,17,1700,20,2000,207
1900,190001,652914,19.64,1900006529141,5530,135024100001,1,"EAST MORRISON                                                                     ",2,19.64,1,100,19,1900,23,2300,999
1900,190001,652914,19.64,1900006529141,5530,135024100001,1,"EAST MORRISON                                                                     ",3,19.64,1,100,6,600,20,2000,304
1900,190001,652914,19.64,1900006529141,5530,135024100001,1,"EAST MORRISON                                                                     ",4,19.64,1,100,6,600,20,2000,304
1900,190001,652915,19.64,1900006529151,5530,135024100001,1,"EAST MORRISON                                                                     ",1,19.64,1,100,21,2100,42,4200,103
1900,190001,652915,19.64,1900006529151,5530,135024100001,1,"EAST MORRISON                                                                     ",2,19.64,1,100,18,1800,18,1800,999
1900,190001,652915,19.64,1900006529151,5530,135024100001,1,"EAST MORRISON                                                                     ",3,19.64,1,100,18,1800,19,1900,304
1900,190001,652915,19.64,1900006529151,5530,135024100001,1,"EAST MORRISON                                                                     ",4,19.64,1,100,18,1800,19,1900,999
1900,190001,652915,19.64,1900006529151,5530,135024100001,1,"EAST MORRISON                                                                     ",5,19.64,1,100,17,1700,17,1700,25
1900,190001,652916,19.64,1900006529161,5530,135024100001,1,"EAST 14TH                                                                         ",1,19.64,1,100,410,41000,410,41000,35
1900,190001,652916,19.64,1900006529161,5530,135024100001,1,"EAST 14TH                                                                         ",2,19.64,1,100,414,41400,51,5100,999
1900,190001,652916,19.64,1900006529161,5530,135024100001,1,"EAST 14TH                                                                         ",3,19.64,1,100,53,5300,18,1800,999
1900,190001,652917,19.64,1900006529171,5530,135024100001,1,"EAST MORRISON STREET                                                              ",1,19.64,1,100,24,2400,24,2400,35
1900,190001,652917,19.64,1900006529171,5530,135024100001,1,"EAST MORRISON STREET                                                              ",2,19.64,1,100,453,45300,453,45300,999
1900,190001,652917,19.64,1900006529171,5530,135024100001,1,"EAST MORRISON STREET                                                              ",3,19.64,1,100,41,4100,24,2400,999
1900,190001,652917,19.64,1900006529171,5530,135024100001,1,"EAST MORRISON STREET                                                              ",4,19.64,1,100,41,4100,24,2400,999
1900,190001,652917,19.64,1900006529171,5530,135024100001,1,"EAST MORRISON STREET                                                              ",5,19.64,1,100,24,2400,24,2400,999
1900,190001,652917,19.64,1900006529171,5530,135024100001,1,"EAST MORRISON STREET                                                              ",6,19.64,1,100,24,2400,24,2400,999
1900,190001,652917,19.64,1900006529171,5530,135024100001,1,"EAST MORRISON STREET                                                              ",7,19.64,1,100,41,4100,41,4100,999
1900,190001,652918,19.64,1900006529181,5530,135024100001,1,"EAST MORRISON STREET                                                              ",1,19.64,1,100,42,4200,55,5500,41
1900,190001,652918,19.64,1900006529181,5530,135024100001,1,"EAST MORRISON STREET                                                              ",2,19.64,1,100,19,1900,55,5500,999
1900,190001,652918,19.64,1900006529181,5530,135024100001,1,"EAST MORRISON STREET                                                              ",3,19.64,1,100,19,1900,55,5500,23
1900,190001,652918,19.64,1900006529181,5530,135024100001,1,"EAST MORRISON STREET                                                              ",4,19.64,1,100,19,1900,55,5500,62
1900,190001,652918,19.64,1900006529181,5530,135024100001,1,"EAST MORRISON STREET                                                              ",5,19.64,1,100,19,1900,55,5500,304
1900,190001,652918,19.64,1900006529181,5530,135024100001,1,"EAST MORRISON STREET                                                              ",6,19.64,1,100,23,2300,23,2300,29
1900,190001,652919,19.64,1900006529191,5530,135024100001,1,"EAST 12TH                                                                         ",1,19.64,1,100,50,5000,36,3600,69
1900,190001,652919,19.64,1900006529191,5530,135024100001,1,"EAST 12TH                                                                         ",2,19.64,1,100,42,4200,42,4200,999
1900,190001,652919,19.64,1900006529191,5530,135024100001,1,"EAST 12TH                                                                         ",3,19.64,1,100,42,4200,36,3600,999
1900,190001,652919,19.64,1900006529191,5530,135024100001,1,"EAST 12TH                                                                         ",4,19.64,1,100,42,4200,36,3600,999
1900,190001,652919,19.64,1900006529191,5530,135024100001,1,"EAST 12TH                                                                         ",5,19.64,1,100,42,4200,36,3600,71
1900,190001,652920,19.64,1900006529201,5530,135024100001,1,"EAST 12TH                                                                         ",1,19.64,1,100,42,4200,36,3600,265
1900,190001,652920,19.64,1900006529201,5530,135024100001,1,"EAST 12TH                                                                         ",2,19.64,1,100,20,2000,48,4800,999
1900,190001,652920,19.64,1900006529201,5530,135024100001,1,"EAST 12TH                                                                         ",3,19.64,1,100,48,4800,39,3900,999
1900,190001,652920,19.64,1900006529201,5530,135024100001,1,"EAST 12TH                                                                         ",4,19.64,1,100,48,4800,39,3900,999
1900,190001,652920,19.64,1900006529201,5530,135024100001,1,"EAST 12TH                                                                         ",5,19.64,1,100,42,4200,19,1900,41
1900,190001,652921,19.64,1900006529211,5530,135024100001,1,"EAST TAYLOR STREET                                                                ",1,19.64,1,100,34,3400,34,3400,999
1900,190001,652921,19.64,1900006529211,5530,135024100001,1,"EAST TAYLOR STREET                                                                ",2,19.64,1,100,405,40500,405,40500,999
1900,190001,652921,19.64,1900006529211,5530,135024100001,1,"EAST TAYLOR STREET                                                                ",3,19.64,1,100,27,2700,23,2300,304
1900,190001,652921,19.64,1900006529211,5530,135024100001,1,"EAST TAYLOR STREET                                                                ",4,19.64,1,100,27,2700,23,2300,304
1900,190001,652921,19.64,1900006529211,5530,135024100001,1,"EAST TAYLOR STREET                                                                ",5,19.64,1,100,27,2700,23,2300,999
1900,190001,652921,19.64,1900006529211,5530,135024100001,1,"EAST TAYLOR STREET                                                                ",6,19.64,1,100,27,2700,23,2300,999
1900,190001,652921,19.64,1900006529211,5530,135024100001,1,"EAST TAYLOR STREET                                                                ",7,19.64,1,100,405,40500,405,40500,999
1900,190001,652922,19.64,1900006529221,5530,135024100001,1,"EAST TAYLOR STREET                                                                ",1,19.64,1,100,17,1700,17,1700,18
1900,190001,652922,19.64,1900006529221,5530,135024100001,1,"EAST TAYLOR STREET                                                                ",2,19.64,1,100,6,600,48,4800,999
1900,190001,652922,19.64,1900006529221,5530,135024100001,1,"EAST TAYLOR STREET                                                                ",3,19.64,1,100,41,4100,41,4100,999
1900,190001,652922,19.64,1900006529221,5530,135024100001,1,"EAST TAYLOR STREET                                                                ",4,19.64,1,100,41,4100,41,4100,999
1900,190001,652922,19.64,1900006529221,5530,135024100001,1,"EAST TAYLOR STREET                                                                ",5,19.64,1,100,41,4100,41,4100,999
1900,190001,652922,19.64,1900006529221,5530,135024100001,1,"EAST TAYLOR STREET                                                                ",6,19.64,1,100,6,600,48,4800,206
1900,190001,652923,19.64,1900006529231,5530,135024100001,1,"EAST MORRISON                                                                     ",1,19.64,1,100,39,3900,39,3900,999
1900,190001,652923,19.64,1900006529231,5530,135024100001,1,"EAST MORRISON                                                                     ",2,19.64,1,100,19,1900,19,1900,999
1900,190001,652923,19.64,1900006529231,5530,135024100001,1,"EAST MORRISON                                                                     ",3,19.64,1,100,6,600,39,3900,999
1900,190001,652923,19.64,1900006529231,5530,135024100001,1,"EAST MORRISON                                                                     ",4,19.64,1,100,1,100,1,100,29
1900,190001,652924,19.64,1900006529241,5530,135024100001,1,"EAST 16TH                                                                         ",1,19.64,1,100,39,3900,17,1700,80
1900,190001,652924,19.64,1900006529241,5530,135024100001,1,"EAST 16TH                                                                         ",2,19.64,1,100,17,1700,39,3900,999
1900,190001,652924,19.64,1900006529241,5530,135024100001,1,"EAST 16TH                                                                         ",3,19.64,1,100,39,3900,23,2300,304
1900,190001,652924,19.64,1900006529241,5530,135024100001,1,"EAST 16TH                                                                         ",4,19.64,1,100,39,3900,23,2300,999
1900,190001,652924,19.64,1900006529241,5530,135024100001,1,"EAST 16TH                                                                         ",5,19.64,1,100,39,3900,23,2300,999
1900,190001,652925,19.64,1900006529251,5530,135024100001,1,"EAST 16TH                                                                         ",1,19.64,1,100,36,3600,19,1900,214
1900,190001,652925,19.64,1900006529251,5530,135024100001,1,"EAST 16TH                                                                         ",2,19.64,1,100,17,1700,19,1900,999
1900,190001,652925,19.64,1900006529251,5530,135024100001,1,"EAST 16TH                                                                         ",3,19.64,1,100,20,2000,39,3900,999
1900,190001,652925,19.64,1900006529251,5530,135024100001,1,"EAST 16TH                                                                         ",4,19.64,1,100,48,4800,18,1800,29
1900,190001,652926,19.64,1900006529261,5530,135024100001,1,"EAST 16TH                                                                         ",1,19.64,1,100,410,41000,9,900,999
1900,190001,652926,19.64,1900006529261,5530,135024100001,1,"EAST 16TH                                                                         ",2,19.64,1,100,17,1700,17,1700,999
1900,190001,652926,19.64,1900006529261,5530,135024100001,1,"EAST 16TH                                                                         ",3,19.64,1,100,17,1700,17,1700,999
1900,190001,652926,19.64,1900006529261,5530,135024100001,1,"EAST 16TH                                                                         ",4,19.64,1,100,17,1700,17,1700,999
1900,190001,652926,19.64,1900006529261,5530,135024100001,1,"EAST 16TH                                                                         ",5,19.64,1,100,17,1700,17,1700,999
1900,190001,652926,19.64,1900006529261,5530,135024100001,1,"EAST 16TH                                                                         ",6,19.64,1,100,23,2300,23,2300,999
1900,190001,652926,19.64,1900006529261,5530,135024100001,1,"EAST 16TH                                                                         ",7,19.64,1,100,17,1700,17,1700,999
1900,190001,652927,19.64,1900006529271,5530,135024100001,1,"EAST 13TH                                                                         ",1,19.64,1,100,51,5100,51,5100,39
1900,190001,652927,19.64,1900006529271,5530,135024100001,1,"EAST 13TH                                                                         ",2,19.64,1,100,20,2000,20,2000,999
1900,190001,652927,19.64,1900006529271,5530,135024100001,1,"EAST 13TH                                                                         ",3,19.64,1,100,20,2000,51,5100,999
1900,190001,652927,19.64,1900006529271,5530,135024100001,1,"EAST 13TH                                                                         ",4,19.64,1,100,20,2000,51,5100,999
1900,190001,652927,19.64,1900006529271,5530,135024100001,1,"EAST 13TH                                                                         ",5,19.64,1,100,20,2000,51,5100,999
1900,190001,652928,19.64,1900006529281,5530,135024100001,1,"EAST BELMONT STREET                                                               ",1,19.64,1,100,23,2300,23,2300,221
1900,190001,652929,19.64,1900006529291,5530,135024100001,1,"EAST BELMONT STREET                                                               ",1,19.64,1,100,23,2300,23,2300,108
1900,190001,652929,19.64,1900006529291,5530,135024100001,1,"EAST BELMONT STREET                                                               ",2,19.64,1,100,23,2300,23,2300,999
1900,190001,652930,19.64,1900006529301,5530,135024100001,1,"EAST BELMONT STREET                                                               ",1,19.64,1,100,465,46500,465,46500,252
1900,190001,652930,19.64,1900006529301,5530,135024100001,1,"EAST BELMONT STREET                                                               ",2,19.64,1,100,453,45300,453,45300,999
1900,190001,652930,19.64,1900006529301,5530,135024100001,1,"EAST BELMONT STREET                                                               ",3,19.64,1,100,18,1800,465,46500,999
1900,190001,652930,19.64,1900006529301,5530,135024100001,1,"EAST BELMONT STREET                                                               ",4,19.64,1,100,18,1800,465,46500,999
1900,190001,652930,19.64,1900006529301,5530,135024100001,1,"EAST BELMONT STREET                                                               ",5,19.64,1,100,18,1800,465,46500,999
1900,190001,652930,19.64,1900006529301,5530,135024100001,1,"EAST BELMONT STREET                                                               ",6,19.64,1,100,18,1800,465,46500,999
1900,190001,652930,19.64,1900006529301,5530,135024100001,1,"EAST BELMONT STREET                                                               ",7,19.64,1,100,18,1800,465,46500,999
1900,190001,652930,19.64,1900006529301,5530,135024100001,1,"EAST BELMONT STREET                                                               ",8,19.64,1,100,18,1800,465,46500,999
